"id";"contract_award_id";"contract_naics_description";"contract_award_description";"contract_parentagency";"contract_currentval";"contract_recipient";"contract_naics";"contract_sop";"contract_date";"contract_stateflag";"contract_agencylogo";"contract_recipient_address";"contract_recipient_district"
3540;"FA862017C3003";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"EGYPT DUAL BAND (DB-110) SENSOR PAD";"DEPARTMENT OF DEFENSE (DOD)";47558200.0;"GOODRICH CORPORATION";336413;"MA";"2016-12-23";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7 TECHNOLOGY PARK DR";3
3541;"FA861717C6225";"AIRCRAFT MANUFACTURING";"IRAQI AIR FORCE T-6A AIRCRAFT RECONSTITUTION PROGRAM";"DEPARTMENT OF DEFENSE (DOD)";25689100.0;"TEXTRON AVIATION DEFENSE LLC";336411;"KS";"2017-07-24";"https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Kansas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"201 S GREENWICH";4
3542;"FA861517C6045";"AIRCRAFT MANUFACTURING";"KF-16 KOREA UPGRADE PROGRAM - STUDIES CLIN";"DEPARTMENT OF DEFENSE (DOD)";1204450000.0;"LOCKHEED MARTIN CORPORATION";336411;"TX";"2025-11-18";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1 LOCKHEED BLVD";12
3543;"FA810118C0002";"SOLID WASTE COLLECTION";"REFUSE";"DEPARTMENT OF DEFENSE (DOD)";5558600.0;"COQUI DISPOSAL SERVICES, LLC";562111;"FL";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1139 B NORTH TYNDALL PARKWAY";2
3544;"FA861717C6227";"AIRCRAFT MANUFACTURING";"JPATS T-6A ADS-B (OUT)";"DEPARTMENT OF DEFENSE (DOD)";17893300.0;"SCIENTIFIC RESEARCH CORPORATION";336411;"GA";"2017-08-16";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Georgia_%28U.S._state%29.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2300 WINDY RIDGE PKWY STE 400S";6
3545;"FA862016C3003";"AIRCRAFT MANUFACTURING";"MQ-9 REAPER CLEAN-UP HITTER (CUH) STATEMENT OF WORK (SOW) DE-SCOPE";"DEPARTMENT OF DEFENSE (DOD)";61000500.0;"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.";336411;"CA";"2016-03-18";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"14200 KIRKHAM WAY";52
3546;"FA862016C3003";"AIRCRAFT MANUFACTURING";"MQ-9 REAPER CLEAN-UP HITTER (CUH) PROGRAM";"DEPARTMENT OF DEFENSE (DOD)";61000500.0;"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.";336411;"CA";"2016-03-18";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"14200 KIRKHAM WAY";52
3547;"FA703716C8000";"OTHER INDIVIDUAL AND FAMILY SERVICES";"OPTION FOR TAP CONTRACT";"DEPARTMENT OF DEFENSE (DOD)";342672.0;"CRW AND ASSOCIATES, LLC";624190;"MD";"2016-05-02";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"16701 MELFORD BOULEVARD SUITE 407";5
3548;"FA862018C4005";"AIRCRAFT MANUFACTURING";"BIG SAFARI";"DEPARTMENT OF DEFENSE (DOD)";101362000.0;"AURORA FLIGHT SCIENCES CORPORATION";336411;"VA";"2017-10-18";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"9950 WAKEMAN DR";10
3549;"FA861517C6045";"AIRCRAFT MANUFACTURING";"KOREA F-16";"DEPARTMENT OF DEFENSE (DOD)";1009160000.0;"LOCKHEED MARTIN CORPORATION";336411;"TX";"2016-11-18";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1 LOCKHEED BLVD";12
3550;"FA861517C6047";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"COVID-19 DIB. F-16 AESA JUON";"DEPARTMENT OF DEFENSE (DOD)";248606000.0;"NORTHROP GRUMMAN SYSTEMS CORPORATION";334511;"MD";"2017-05-31";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1580B W NURSERY RD MS B585";2
3551;"FA862015C3001";"AIRCRAFT MANUFACTURING";"REPUBLIC OF KOREA GLOBAL HAWK DELIVERY DATES, DD254, SPARES LIST";"DEPARTMENT OF DEFENSE (DOD)";633631000.0;"NORTHROP GRUMMAN SYSTEMS CORPORATION";336411;"CA";"2019-10-04";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"17066 GOLDENTOP RD";49
3552;"FA861108C2897";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"F-22 AIRCRAFT SUSTAINMENT";"DEPARTMENT OF DEFENSE (DOD)";6239890000.0;"LOCKHEED MARTIN CORPORATION";488190;"TX";"2008-01-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"LOCKHEED BLVD";0
3553;"FA862010C3058";"ENGINEERING SERVICES";"PREDATOR/REAPER UNMANNED AERIAL VEHICLE TECHNICAL SERVICES";"DEPARTMENT OF DEFENSE (DOD)";3866510.0;"SYSTEMS INTEGRATION SOLUTIONS, LLC";541330;"AL";"2009-11-16";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"190 LIME QUARRY RD STE 104";5
3554;"FA702216C0007";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"R&D AND O&M SERVICES FOR MISSION SYSTEMS SUPPORT.";"DEPARTMENT OF DEFENSE (DOD)";30510900.0;"NORTHROP GRUMMAN SYSTEMS CORPORATION";541712;"VA";"2016-06-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4807 STONECROFT BLVD";10
3555;"FA862017C1000";"AIRCRAFT MANUFACTURING";"POP EXTENSION&OVERRUN EERU MODERNIZATION PROGRAM";"DEPARTMENT OF DEFENSE (DOD)";32062700.0;"RAYTHEON COMPANY";336411;"CA";"2017-06-29";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2000 E EL SEGUNDO BLVD";33
3556;"FA862017C1000";"AIRCRAFT MANUFACTURING";"POP EXTENSION&OVERRUN MEERU PROGRAM";"DEPARTMENT OF DEFENSE (DOD)";36868700.0;"RAYTHEON COMPANY";336411;"CA";"2017-06-29";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2000 E EL SEGUNDO BLVD";33
3557;"FA811817C0018";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"REMANUFACTURE OF B1B SERVO-CYLINDERS";"DEPARTMENT OF DEFENSE (DOD)";343507.0;"BOEING COMPANY, THE";336413;"FL";"2017-09-25";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"626 ANCHORS ST NW";1
3558;"FA861517C6051";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"USAF F-16 MMCU CONTRACT - UNPRICED CHANGE ORDER (P00013) NTE REVISION FROM $6,935,200 TO $12,120,233";"DEPARTMENT OF DEFENSE (DOD)";32376100.0;"RAYTHEON COMPANY";334511;"TX";"2016-11-22";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2501 W UNIVERSITY DR";3
3559;"FA861517C6051";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"USAF F-16 MMCU CONTRACT";"DEPARTMENT OF DEFENSE (DOD)";27191100.0;"RAYTHEON COMPANY";334511;"TX";"2016-11-22";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2501 W UNIVERSITY DR";3
3560;"FA862018C4002";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"BIG SAFARI";"DEPARTMENT OF DEFENSE (DOD)";9952440.0;"SPIRAL SOLUTIONS AND TECHNOLOGIES";336413;"KY";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/8/8d/Flag_of_Kentucky.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"5751 BRIAR HILL RD BLDG 16-F";6
3561;"FA862012C4020";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"SAUDI ARABIA F-15 DB-110";"DEPARTMENT OF DEFENSE (DOD)";173829000.0;"GOODRICH CORPORATION";334511;"MA";"2012-04-13";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7 TECHNOLOGY PARK DR";3
3562;"FA861404C2004";"AIRCRAFT MANUFACTURING";"200412!000186!5700!GU30  !ASC/YCK                         !FA861404C2004  !A!N! !N!             !A00108!20040503!20070930!781650619!781650619!009256819!N!MCDONNELL DOUGLAS CORPORATION !2401 E  WARDLOW";"DEPARTMENT OF DEFENSE (DOD)";11006300000.0;"MCDONNELL DOUGLAS CORPORATION";336411;"CA";"2004-05-03";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2401 E WARDLOW RD";47
3563;"FA862012C4020";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"SAUDI ARABIA F-15 DB-110";"DEPARTMENT OF DEFENSE (DOD)";185838000.0;"GOODRICH CORPORATION";334511;"MA";"2012-04-13";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7 TECHNOLOGY PARK DR";3
3564;"FA861517C6051";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"F-16 MMC UPGRADE";"DEPARTMENT OF DEFENSE (DOD)";32376100.0;"RAYTHEON COMPANY";334511;"TX";"2016-11-22";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2501 W UNIVERSITY DR";3
3565;"FA862115C6284";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"C5 AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";22461500.0;"CYMSTAR SERVICES LLC";336413;"OK";"2015-09-25";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1700 W ALBANY ST STE 500";1
3566;"FA862109C6292";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"COVID-19 DIB. F-16 MTC FOLLOW-ON TRAINING AIDS";"DEPARTMENT OF DEFENSE (DOD)";504012000.0;"L3 TECHNOLOGIES, INC.";336413;"TX";"2008-12-29";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2116 ARLINGTON DOWNS RD";6
3567;"FA862109C6292";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"F-16 MISSION TRAINING CENTER";"DEPARTMENT OF DEFENSE (DOD)";504012000.0;"L3 TECHNOLOGIES, INC.";336413;"TX";"2008-12-29";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2116 ARLINGTON DOWNS RD";6
3568;"FA861404C2004";"AIRCRAFT MANUFACTURING";"C-17 LIFE-CYCLE SUSTAINMENT: DEOBLIGATION OF UNLIQUIDATED FUNDING- CLIN 0360- FMS CANADA";"DEPARTMENT OF DEFENSE (DOD)";11006300000.0;"MCDONNELL DOUGLAS CORPORATION";336411;"CA";"2004-05-03";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2401 E WARDLOW RD";47
3569;"FA830715C0007";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"BROAD AGENCY ANNOUNCEMENT CAROUSEL POP EXTENSION";"DEPARTMENT OF DEFENSE (DOD)";5975990.0;"RAYTHEON COMPANY";541712;"CA";"2015-06-26";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2000 E EL SEGUNDO BLVD";33
3570;"FA862015C3001";"AIRCRAFT MANUFACTURING";"GLOBAL HAWK REPUBLIC OF KOREA";"DEPARTMENT OF DEFENSE (DOD)";619983000.0;"NORTHROP GRUMMAN SYSTEMS CORPORATION";336411;"CA";"2019-10-18";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"17066 GOLDENTOP RD";49
3571;"FA862015C3001";"AIRCRAFT MANUFACTURING";"GLOBAL HAWK REPUBLIC OF KOREA -ADDITIONAL SPARES";"DEPARTMENT OF DEFENSE (DOD)";633631000.0;"NORTHROP GRUMMAN SYSTEMS CORPORATION";336411;"CA";"2014-12-16";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"17066 GOLDENTOP RD";49
3572;"FA862015C4012";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"BIG SAFARI";"DEPARTMENT OF DEFENSE (DOD)";17364900.0;"NORTHROP GRUMMAN SYSTEMS CORPORATION";336413;"VA";"2015-01-30";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4807 STONECROFT BLVD";10
3573;"FA862016C3024";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"MQ-9 REAPER PRODUCTION ACCEPTANCE AND TEST SERVICES";"DEPARTMENT OF DEFENSE (DOD)";25256600.0;"CAE USA MISSION SOLUTIONS INC";488190;"FL";"2016-02-26";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4908 TAMPA W BLVD";14
3574;"FA862109C6292";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"ACAT II: F-16 MISSION TRAINING CENTER";"DEPARTMENT OF DEFENSE (DOD)";39950000.0;"L3 TECHNOLOGIES, INC.";336413;"TX";"2008-12-29";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2116 ARLINGTON DOWNS RD";6
3575;"FA862113C6323";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"PREDATOR MISSION AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";214104000.0;"L-3 COMMUNICATIONS CORPORATION";336413;"TX";"2013-06-18";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2200 ARLINGTON DOWNS RD";33
3576;"FA862113C6323";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"PREDATOR MISSION AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";214104000.0;"L-3 COMMUNICATIONS CORPORATION";336413;"TX";"2013-06-18";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2200 ARLINGTON DOWNS RD";33
3577;"FA862115C6309";"FLIGHT TRAINING";"AWACS FLIGHT CREW TRAINING PROGRAM";"DEPARTMENT OF DEFENSE (DOD)";47211800.0;"L-3 COMMUNICATIONS CORPORATION";611512;"TX";"2015-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2200 ARLINGTON DOWNS RD";33
3578;"FA862109C6292";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"ACAT II: F-16 MISSION TRAINING CENTER";"DEPARTMENT OF DEFENSE (DOD)";37524200.0;"L3 TECHNOLOGIES, INC.";336413;"TX";"2008-12-29";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2116 ARLINGTON DOWNS RD";6
3579;"FA862016C3024";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"MQ-9 REAPER PRODUCTION ACCEPTANCE AND TEST SERVICES";"DEPARTMENT OF DEFENSE (DOD)";25256600.0;"CAE USA MISSION SOLUTIONS INC";488190;"FL";"2016-02-26";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4908 TAMPA W BLVD";14
3580;"FA862115C6309";"FLIGHT TRAINING";"AWACS FLIGHT CREW TRAINER";"DEPARTMENT OF DEFENSE (DOD)";10329200.0;"L3 TECHNOLOGIES, INC.";611512;"TX";"2015-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2116 ARLINGTON DOWNS RD";33
3581;"FA862113C6323";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"PREDATOR MISSION AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";214104000.0;"L-3 COMMUNICATIONS CORPORATION";336413;"TX";"2013-06-18";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2200 ARLINGTON DOWNS RD";33
3582;"FA812412C0015";"ENGINEERING SERVICES";"NSPCT REQUIREMENTS";"DEPARTMENT OF DEFENSE (DOD)";970000.0;"SOUTHWEST RESEARCH INSTITUTE";541330;"TX";"2012-09-14";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6220 CULEBRA RD";20
3583;"FA862115C6339";"CUSTOM COMPUTER PROGRAMMING SERVICES";"T-38C AIRCREW TRAINING DEVICE";"DEPARTMENT OF DEFENSE (DOD)";20092400.0;"AERO SIMULATION, INC.";541511;"FL";"2015-09-14";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4450 E ADAMO DR STE 501";14
3584;"FA812413C0009";"AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING";"UCA FOR IDAF F100 OVERHAUL/REMANUFACTURE";"DEPARTMENT OF DEFENSE (DOD)";97808900.0;"UNITED TECHNOLOGIES CORPORATION";336412;"TX";"2013-05-03";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"309 AVIONICS CIR STE 1";20
3585;"FA862017C1000";"AIRCRAFT MANUFACTURING";"POP EXTENSION, OVERRUN&GFP UPDATE MEERU PROGRAM";"DEPARTMENT OF DEFENSE (DOD)";37809400.0;"RAYTHEON COMPANY";336411;"CA";"2017-06-29";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2000 E EL SEGUNDO BLVD";33
3586;"FA862017C2009";"AIRCRAFT MANUFACTURING";"MQ-9 REAPER LEAD-OFF HITTER MTS-B SOFTWARE INCREMENTAL FUNDING";"DEPARTMENT OF DEFENSE (DOD)";18152200.0;"RAYTHEON COMPANY";336411;"TX";"2017-03-23";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2501 W UNIVERSITY DR";3
3587;"FA862017C2009";"AIRCRAFT MANUFACTURING";"MQ-9 REAPER MALET MTS-B SOFTWARE";"DEPARTMENT OF DEFENSE (DOD)";18152200.0;"RAYTHEON COMPANY";336411;"TX";"2017-03-23";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2501 W UNIVERSITY DR";3
3588;"FA862113C6332";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"IRAQI AIR FORCE (IQAF) F-16 BLOCK 52 AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";35101700.0;"L-3 COMMUNICATIONS CORPORATION";336413;"TX";"2012-11-20";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2200 ARLINGTON DOWNS RD";33
3589;"FA862114C6310";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"AIRBORNE WARNING AND CONTROL CENTER MISSION TRAINING CENTER";"DEPARTMENT OF DEFENSE (DOD)";57783100.0;"PLEXSYS INTERFACE PRODUCTS, INC.";336413;"WA";"2014-02-01";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Washington.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4900 N W CAMAS MEADOWS DR";3
3590;"FA862109C6292";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"F-16 MISSION TRAINING CENTER";"DEPARTMENT OF DEFENSE (DOD)";504012000.0;"L3 TECHNOLOGIES, INC.";336413;"TX";"2008-12-29";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2116 ARLINGTON DOWNS RD";6
3591;"FA862111C6288";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"C-130J MAINTENANCE AND AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";505793000.0;"LOCKHEED MARTIN CORPORATION";336413;"FL";"2011-08-08";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"100 GLOBAL INNOVATION CIR";9
3592;"FA862116C6281";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"KC-10 TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";145364000.0;"PINNACLE SOLUTIONS, INC.";336413;"AL";"2015-12-30";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"8 PARADE ST NW STE 301";5
3593;"FA862017C3000";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"MS-177A PRODUCTION CHANGE WINDOW SHIPPING LOCATION";"DEPARTMENT OF DEFENSE (DOD)";4675710.0;"GOODRICH CORPORATION";334511;"MA";"2019-10-03";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7 TECHNOLOGY PARK DR";3
3594;"FA862017C3000";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"MS-177A PRODUCTION - DELIVERY DATE EXTENSION, CLIN LANGUAGE";"DEPARTMENT OF DEFENSE (DOD)";4675710.0;"GOODRICH CORPORATION";334511;"MA";"2017-08-25";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7 TECHNOLOGY PARK DR";3
3595;"FA862017C3000";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"(MULTI-SPECTRAL) MS-177A PRODUCTION";"DEPARTMENT OF DEFENSE (DOD)";6376040.0;"GOODRICH CORPORATION";334511;"MA";"2017-08-25";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7 TECHNOLOGY PARK DR";3
3596;"FA862017C3011";"AIRCRAFT MANUFACTURING";"PEACE DRAGON EXTENSION OF SERVICES";"DEPARTMENT OF DEFENSE (DOD)";98606200.0;"TEXTRON AVIATION DEFENSE LLC";336411;"KS";"2017-03-31";"https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Kansas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"201 S GREENWICH";4
